vcc,status1,vpd,status2,txno,acc_z,p,vbat,t,rssi,rh,id,acc_y,acc_x,timestamp
2258,1100,0,0,1349,1283,995.94,3977,11.08,120,88.71,0.79,62,-189,2017-03-06T05:28:47.139Z
2258,1100,0,0,1348,1262,995.92,3977,11.08,120,88.71,0.79,62,-189,2017-03-06T05:22:42.707Z
2261,1100,0,0,1347,1273,996.02,3977,11.09,120,88.73,0.79,60,-181,2017-03-06T05:16:40.021Z
2261,1100,0,0,1346,1284,995.99,3977,11.1,120,88.73,0.79,76,-180,2017-03-06T05:10:34.460Z
2261,1100,0,0,1345,1279,995.99,3977,11.1,120,88.75,0.79,63,-185,2017-03-06T05:04:34.535Z
2267,1100,0,0,1344,1276,995.88,3977,11.1,120,88.77,0.79,59,-188,2017-03-06T04:58:26.796Z
2261,1100,0,0,1343,1276,995.75,3977,11.11,120,88.8,0.79,63,-188,2017-03-06T04:52:21.736Z
2264,1100,0,0,1342,1286,995.87,3977,11.12,120,88.84,0.79,63,-177,2017-03-06T04:46:25.834Z
2264,1100,0,0,1341,1284,995.84,3977,11.12,120,88.86,0.79,63,-181,2017-03-06T04:40:17.400Z
2264,1100,0,0,1340,1279,995.92,3977,11.12,120,88.9,0.79,63,-186,2017-03-06T04:34:12.672Z
2267,1100,0,0,1339,1278,995.85,3977,11.12,120,88.95,0.79,67,-176,2017-03-06T04:28:08.452Z
2264,1100,0,0,1338,1287,995.97,3977,11.14,120,88.97,0.79,75,-178,2017-03-06T04:22:02.661Z
2264,1100,0,0,1337,1278,995.89,3977,11.14,120,89,0.79,78,-176,2017-03-06T04:15:58.967Z
2264,1100,0,0,1336,1272,995.96,3977,11.14,120,89,0.79,63,-185,2017-03-06T04:10:00.473Z
2264,1100,0,0,1334,1275,995.97,3977,11.16,120,89.03,0.79,60,-180,2017-03-06T03:57:48.263Z
2270,1100,0,0,1333,1288,995.9,3981,11.16,120,89.06,0.79,64,-186,2017-03-06T03:51:50.233Z
2273,1100,0,0,1332,1279,995.9,3977,11.16,120,89.08,0.79,63,-188,2017-03-06T03:45:40.326Z
2267,1100,0,0,1331,1270,995.79,3977,11.16,120,89.1,0.79,60,-188,2017-03-06T03:39:36.462Z
2267,1100,0,0,1330,1289,995.88,3977,11.17,120,89.13,0.79,62,-180,2017-03-06T03:33:39.644Z
2270,1100,0,0,1329,1282,995.96,3977,11.17,120,89.13,0.79,71,-176,2017-03-06T03:27:37.376Z
2267,1100,0,0,1326,1287,995.8,3981,11.19,120,89.15,0.79,76,-184,2017-03-06T03:09:18.320Z
2267,1100,0,0,1325,1284,995.85,3977,11.2,120,89.13,0.79,78,-176,2017-03-06T03:03:24.058Z
2270,1100,0,0,1324,1272,995.74,3977,11.22,120,89.15,0.79,64,-186,2017-03-06T02:57:16.920Z
2276,1100,0,0,1321,1279,995.5,3981,11.26,120,89.26,0.79,60,-180,2017-03-06T02:39:01.186Z
2276,1100,0,0,1320,1284,995.49,3977,11.28,120,89.29,0.79,76,-180,2017-03-06T02:32:58.221Z
2273,1100,0,0,1319,1272,995.51,3977,11.3,120,89.33,0.79,62,-186,2017-03-06T02:26:53.528Z
2273,1100,0,0,1318,1292,995.52,3977,11.31,120,89.39,0.79,60,-185,2017-03-06T02:20:54.165Z
2276,1100,0,0,1317,1267,995.59,3977,11.33,120,89.46,0.79,59,-178,2017-03-06T02:14:46.147Z
2276,1100,0,0,1316,1287,995.55,3981,11.33,120,89.55,0.79,63,-184,2017-03-06T02:08:44.728Z
2276,1100,0,0,1315,1273,995.64,3977,11.34,120,89.58,0.79,56,-185,2017-03-06T02:02:39.168Z
2279,1100,0,0,1314,1276,995.59,3977,11.34,120,89.64,0.79,60,-183,2017-03-06T01:56:41.375Z
2279,1100,0,0,1313,1276,995.52,3977,11.35,120,89.69,0.79,59,-183,2017-03-06T01:50:36.079Z
2279,1100,0,0,1312,1272,995.62,3981,11.35,120,89.73,0.79,59,-188,2017-03-06T01:44:29.813Z
2279,1100,0,0,1310,1273,995.65,3981,11.35,120,89.84,0.79,57,-183,2017-03-06T01:32:27.091Z
2282,1100,0,0,1309,1276,995.65,3981,11.35,120,89.91,0.79,60,-183,2017-03-06T01:26:22.038Z
2282,1100,0,0,1307,1264,995.68,3981,11.35,120,90.02,0.79,54,-191,2017-03-06T01:14:13.614Z
2288,1100,0,0,1305,1276,995.67,3981,11.35,120,90.09,0.79,60,-189,2017-03-06T01:02:07.916Z
2282,1100,0,0,1304,1272,995.66,3981,11.35,120,90.15,0.79,62,-185,2017-03-06T00:56:03.777Z
2291,1100,0,0,1301,1276,995.62,3981,11.35,120,90.28,0.79,64,-188,2017-03-06T00:38:01.105Z
2282,1100,0,0,1300,1271,995.61,3981,11.36,120,90.32,0.79,59,-185,2017-03-06T00:31:50.696Z
2282,1100,0,0,1299,1295,995.55,3981,11.36,120,90.35,0.79,62,-183,2017-03-06T00:25:47.730Z
2285,1100,0,0,1298,1288,995.41,3981,11.36,120,90.39,0.79,60,-185,2017-03-06T00:19:49.624Z
2285,1100,0,0,1297,1279,995.37,3981,11.37,120,90.42,0.79,60,-185,2017-03-06T00:13:41.790Z
2282,1100,0,0,1295,1276,995.33,3981,11.38,120,90.54,0.79,62,-189,2017-03-06T00:01:39.228Z
2285,1100,0,0,1294,1287,995.23,3977,11.39,120,90.57,0.79,83,-176,2017-03-05T23:55:36.647Z
2279,1100,0,0,1293,1284,995.13,3981,11.39,120,90.6,0.79,60,-184,2017-03-05T23:49:27.818Z
2276,1100,0,0,1292,1276,994.96,3981,11.4,120,90.64,0.79,57,-180,2017-03-05T23:43:29.759Z
2279,1100,0,0,1291,1283,994.89,3981,11.41,120,90.67,0.79,64,-189,2017-03-05T23:37:24.587Z
2276,1100,0,0,1290,1283,994.91,3981,11.41,120,90.7,0.79,81,-173,2017-03-05T23:31:25.799Z
2270,1100,0,0,1289,1279,994.77,3981,11.44,120,90.71,0.79,55,-189,2017-03-05T23:25:16.623Z
2270,1100,0,0,1288,1287,994.78,3981,11.45,120,90.71,0.79,62,-185,2017-03-05T23:19:13.300Z
2267,1001100,0,0,1287,1283,994.61,3981,11.46,120,90.67,0.79,75,-176,2017-03-05T23:13:09.928Z
2252,1001100,0,0,1285,1273,994.31,3981,11.46,120,90.45,0.79,56,-185,2017-03-05T23:01:04.029Z
2241,1100,0,0,1284,1263,994.21,3981,11.45,120,90.19,0.79,54,-189,2017-03-05T22:55:05.873Z
2232,1100,0,0,1283,1286,994.09,3981,11.41,120,89.79,0.79,57,-189,2017-03-05T22:48:56.644Z
2223,1100,0,0,1282,1276,993.96,3981,11.37,120,89.02,0.79,55,-188,2017-03-05T22:42:59.296Z
2217,1100,0,0,1281,1267,993.89,3981,11.33,120,87.84,0.79,68,-183,2017-03-05T22:36:56.055Z
2217,1100,0,0,1278,1257,993.4,3981,11.28,710,86.74,0.79,51,-193,2017-03-05T22:18:39.963Z
2217,1100,0,0,1277,1265,993.28,3981,11.25,610,86.67,0.79,60,-173,2017-03-05T22:12:35.037Z
2214,1100,0,0,1275,1267,993.07,3981,11.19,610,86.43,0.79,62,-175,2017-03-05T22:00:33.368Z
2214,1100,0,0,1274,1267,992.99,3981,11.16,710,86.3,0.79,64,-180,2017-03-05T21:54:24.921Z
2206,1100,0,0,1273,1272,992.79,3981,11.12,610,86.11,0.79,67,-180,2017-03-05T21:48:22.625Z
2206,11100,0,0,1272,1279,992.73,3981,11.09,910,85.81,0.79,72,-180,2017-03-05T21:42:15.937Z
2206,1100,0,0,1269,1262,992.24,3981,11.08,810,85.96,0.79,48,-192,2017-03-05T21:24:05.176Z
2206,1100,0,0,1268,1275,992.07,3981,11.09,810,86.03,0.79,51,-189,2017-03-05T21:18:07.032Z
2211,1100,0,0,1267,1264,991.93,3981,11.09,810,86.1,0.79,56,-170,2017-03-05T21:12:03.226Z
2208,1100,0,0,1266,1271,991.88,3981,11.09,910,86.16,0.79,60,-177,2017-03-05T21:05:52.039Z
2211,1100,0,0,1265,1267,991.7,3981,11.09,810,86.2,0.79,59,-173,2017-03-05T20:59:51.225Z
2206,1100,0,0,1264,1254,991.45,3981,11.09,810,86.16,0.79,44,-189,2017-03-05T20:53:45.012Z
2208,1100,0,0,1263,1271,991.27,3981,11.1,910,86.1,0.79,51,-191,2017-03-05T20:47:41.026Z
2206,11100,0,0,1262,1264,991.2,3981,11.11,910,86.14,0.79,51,-193,2017-03-05T20:41:38.761Z
2208,1100,0,0,1260,1270,990.68,3985,11.1,910,86.1,0.79,48,-192,2017-03-05T20:29:31.249Z
2200,1100,0,0,1258,1268,990.43,3985,11.06,810,85.98,0.79,47,-189,2017-03-05T20:17:20.304Z
2200,1100,0,0,1255,1275,990.07,3981,11.01,810,85.65,0.79,49,-193,2017-03-05T19:59:10.742Z
2200,1100,0,0,1254,1267,989.98,3981,11,910,85.59,0.79,63,-178,2017-03-05T19:53:03.277Z
2197,1100,0,0,1253,1270,989.8,3985,10.99,810,85.47,0.79,55,-176,2017-03-05T19:46:58.644Z
2197,1100,0,0,1251,1268,989.51,3981,10.93,810,85.21,0.79,63,-180,2017-03-05T19:34:52.715Z
2200,1100,0,0,1250,1270,989.28,3981,10.91,910,85.05,0.79,60,-186,2017-03-05T19:28:48.763Z
2191,1100,0,0,1248,1267,989.1,3985,10.89,810,84.74,0.79,47,-193,2017-03-05T19:16:36.186Z
2194,1100,0,0,1246,1262,988.74,3985,10.87,810,84.37,0.79,55,-181,2017-03-05T19:04:29.388Z
2194,1100,0,0,1245,1259,988.62,3985,10.87,810,84.24,0.79,57,-180,2017-03-05T18:58:24.414Z
2191,1100,0,0,1244,1267,988.43,3985,10.87,810,84.14,0.79,63,-178,2017-03-05T18:52:21.088Z
2191,1100,0,0,1243,1272,988.24,3985,10.88,810,84.04,0.79,60,-178,2017-03-05T18:46:14.542Z
2191,1100,0,0,1241,1267,987.86,3985,10.91,910,83.88,0.79,52,-177,2017-03-05T18:34:05.312Z
2188,1100,0,0,1240,1270,987.74,3981,10.92,810,83.84,0.79,60,-181,2017-03-05T18:28:05.885Z
2194,11100,0,0,1239,1263,987.69,3946,10.94,810,83.84,0.79,51,-191,2017-03-05T18:21:57.485Z
2188,1100,0,0,1238,1264,987.4,3985,10.99,810,83.79,0.79,48,-193,2017-03-05T18:15:51.628Z
2188,1100,1,0,1237,1271,987.3,3985,10.99,810,83.72,0.79,48,-196,2017-03-05T18:09:46.582Z
2185,1100,5,0,1236,1265,987.14,3985,11,810,83.7,0.79,48,-188,2017-03-05T18:03:43.220Z
2185,1100,8,0,1235,1267,987.08,3981,11.01,810,83.64,0.79,55,-176,2017-03-05T17:57:37.550Z
2191,11100,15,0,1234,1263,986.93,3985,11.04,810,83.63,0.79,63,-180,2017-03-05T17:51:38.450Z
2188,1100,27,0,1233,1276,986.64,3985,11.06,810,83.57,0.79,44,-185,2017-03-05T17:45:32.016Z
2191,11100,41,0,1232,1255,986.52,3985,11.08,810,83.5,0.79,51,-175,2017-03-05T17:39:26.178Z
2182,1100,46,0,1231,1264,986.25,3985,11.1,810,83.46,0.79,46,-194,2017-03-05T17:33:24.555Z
2185,1100,58,0,1230,1268,986.21,3985,11.12,810,83.41,0.79,48,-185,2017-03-05T17:27:17.144Z
2185,1100,109,0,1226,1279,985.47,3985,11.19,810,83.14,0.79,54,-192,2017-03-05T17:02:59.148Z
2185,1100,116,0,1225,1271,985.49,3985,11.21,810,83.11,0.79,56,-183,2017-03-05T16:57:00.434Z
2182,1100,145,0,1224,1264,985.29,3985,11.23,810,83.1,0.79,44,-192,2017-03-05T16:51:01.324Z
2182,1100,118,0,1223,1264,985.17,3985,11.25,810,83.08,0.79,63,-181,2017-03-05T16:44:46.758Z
2191,1100,131,0,1221,1268,984.85,3985,11.3,810,82.97,0.79,54,-176,2017-03-05T16:32:46.610Z
2188,1100,76,0,1220,1271,984.75,3985,11.34,810,82.95,0.79,59,-180,2017-03-05T16:26:35.619Z
2182,1100,87,0,1219,1272,984.6,3985,11.35,810,82.9,0.79,48,-192,2017-03-05T16:20:33.315Z
2185,1100,99,0,1218,1267,984.46,3985,11.39,810,82.92,0.79,59,-186,2017-03-05T16:14:29.576Z
2182,1100,121,0,1217,1273,984.35,3985,11.43,810,82.9,0.79,51,-192,2017-03-05T16:08:25.111Z
2191,1100,121,0,1215,1276,984.04,3985,11.49,810,82.83,0.79,48,-188,2017-03-05T15:56:16.846Z
2185,1100,183,0,1214,1272,983.89,3985,11.52,810,82.82,0.79,55,-172,2017-03-05T15:50:17.653Z
2185,1100,251,0,1213,1278,983.83,3990,11.55,810,82.82,0.79,49,-193,2017-03-05T15:44:09.111Z
2191,1100,314,0,1212,1283,983.71,3985,11.58,810,82.83,0.79,49,-191,2017-03-05T15:38:12.587Z
2185,1100,233,0,1211,1283,983.61,3985,11.6,810,82.85,0.79,51,-193,2017-03-05T15:32:09.596Z
2185,1100,399,0,1210,1294,983.47,3985,11.63,810,82.9,0.79,48,-193,2017-03-05T15:26:07.008Z
2185,1100,503,0,1208,1295,983.26,3985,11.65,810,82.92,0.79,44,-192,2017-03-05T15:14:00.254Z
2185,1100,543,0,1205,1292,983.1,3985,11.68,810,82.92,0.79,44,-192,2017-03-05T14:55:44.526Z
2194,1100,511,0,1204,1275,982.92,3985,11.68,810,82.92,0.79,46,-178,2017-03-05T14:49:40.734Z
2191,1100,467,0,1203,1296,982.84,3985,11.7,810,82.92,0.79,44,-193,2017-03-05T14:43:37.554Z
2188,1100,556,0,1201,1302,982.73,3985,11.71,810,82.94,0.79,59,-180,2017-03-05T14:31:32.028Z
2188,1100,479,0,1199,1287,982.56,3985,11.74,810,83.01,0.79,44,-189,2017-03-05T14:19:23.755Z
2188,1100,453,0,1198,1295,982.4,3985,11.77,810,83.05,0.79,47,-192,2017-03-05T14:13:22.387Z
2191,1100,541,0,1197,1292,982.27,3985,11.79,810,83.12,0.79,40,-186,2017-03-05T14:07:23.275Z
2191,1100,559,0,1196,1299,982.27,3990,11.81,810,83.21,0.79,38,-191,2017-03-05T14:01:15.953Z
2197,1100,663,0,1195,1313,982.19,3990,11.83,810,83.32,0.79,48,-180,2017-03-05T13:55:14.370Z
2194,1100,755,0,1194,1308,982.15,3985,11.84,810,83.46,0.79,51,-183,2017-03-05T13:49:14.485Z
2197,1100,999,0,1192,1319,981.91,3985,11.83,810,83.83,0.79,38,-181,2017-03-05T13:37:10.401Z
2200,1100,999,0,1191,1328,981.92,3985,11.78,810,83.97,0.79,43,-174,2017-03-05T13:31:05.481Z
2194,1100,999,0,1190,1331,981.74,3985,11.71,810,84.01,0.79,39,-177,2017-03-05T13:25:02.323Z
2200,1100,999,0,1189,1327,981.76,3990,11.62,810,84.01,0.79,35,-173,2017-03-05T13:18:59.932Z
2194,1100,999,0,1188,1318,981.71,3985,11.55,810,83.95,0.79,35,-181,2017-03-05T13:12:57.929Z
2200,1100,931,0,1187,1311,981.58,3985,11.51,810,83.92,0.79,41,-177,2017-03-05T13:06:53.706Z
2191,1100,791,0,1186,1315,981.62,3990,11.48,810,83.88,0.79,59,-181,2017-03-05T13:00:49.587Z
2194,1100,660,0,1185,1294,981.59,3990,11.47,810,83.85,0.79,39,-189,2017-03-05T12:54:46.347Z
2194,1100,602,0,1184,1295,981.59,3990,11.46,810,83.85,0.79,44,-196,2017-03-05T12:48:42.200Z
2200,1100,588,0,1181,1296,981.58,3990,11.49,810,83.81,0.79,43,-189,2017-03-05T12:30:32.591Z
2191,1100,532,0,1180,1292,981.46,3990,11.49,910,83.79,0.79,48,-192,2017-03-05T12:24:29.394Z
2194,1100,501,0,1179,1296,981.56,3990,11.5,910,83.76,0.79,46,-189,2017-03-05T12:18:30.004Z
2194,1100,479,0,1178,1296,981.49,3990,11.51,910,83.76,0.79,47,-189,2017-03-05T12:12:25.508Z
2191,1100,539,0,1177,1288,981.52,3990,11.51,810,83.76,0.79,44,-191,2017-03-05T12:06:24.830Z
2197,1100,526,0,1175,1294,981.54,3990,11.51,810,83.72,0.79,48,-194,2017-03-05T11:54:11.669Z
2200,1100,480,0,1174,1295,981.43,3990,11.51,810,83.7,0.79,47,-192,2017-03-05T11:48:09.297Z
2194,1100,496,0,1173,1287,981.37,3990,11.51,810,83.66,0.79,48,-188,2017-03-05T11:42:07.791Z
2194,1100,394,0,1171,1278,981.31,3990,11.52,810,83.59,0.79,51,-172,2017-03-05T11:29:59.022Z
2194,1100,294,0,1166,1271,981.23,3990,11.59,810,83.59,0.79,48,-184,2017-03-05T10:59:46.935Z
2194,1100,222,0,1165,1272,981.27,3990,11.62,810,83.63,0.79,60,-193,2017-03-05T10:53:39.328Z
2197,1100,313,0,1164,1279,981.33,3990,11.65,710,83.72,0.79,57,-176,2017-03-05T10:47:34.557Z
2200,1100,343,0,1163,1295,981.31,3990,11.68,710,83.85,0.79,49,-185,2017-03-05T10:41:34.022Z
2200,1100,716,0,1161,1304,981.25,3990,11.65,810,84.01,0.79,39,-185,2017-03-05T10:29:28.617Z
2200,1001100,780,0,1160,1310,981.25,3990,11.64,710,84.03,0.79,35,-188,2017-03-05T10:23:28.468Z
2211,1100,705,0,1159,1304,981.29,3911,11.62,710,84.05,0.79,55,-183,2017-03-05T10:17:20.547Z
2203,1100,486,0,1156,1278,981.38,3990,11.58,810,84.18,0.79,44,-189,2017-03-05T09:59:10.905Z
2206,1100,545,0,1154,1304,981.48,3990,11.56,810,84.37,0.79,48,-186,2017-03-05T09:47:06.651Z
2203,1100,789,0,1150,1304,981.91,3990,11.48,810,84.76,0.79,44,-178,2017-03-05T09:22:51.402Z
2208,1100,702,0,1148,1312,982.04,3990,11.38,810,84.88,0.79,49,-177,2017-03-05T09:10:46.548Z
2206,1100,522,0,1146,1288,982.28,3990,11.31,810,84.88,0.79,47,-185,2017-03-05T08:58:39.188Z
2206,1100,368,0,1145,1292,982.37,3990,11.3,810,84.94,0.79,54,-188,2017-03-05T08:52:36.423Z
2203,1100,627,0,1144,1300,982.35,3994,11.28,810,85.03,0.79,47,-188,2017-03-05T08:46:39.653Z
2203,1100,437,0,1142,1288,982.36,3990,11.25,810,85.23,0.79,51,-186,2017-03-05T08:34:24.855Z
2208,1100,431,0,1141,1300,982.26,3994,11.22,810,85.34,0.79,47,-188,2017-03-05T08:28:21.677Z
2206,1100,796,0,1140,1315,982.33,3990,11.19,810,85.45,0.79,41,-175,2017-03-05T08:22:18.875Z
2211,1100,745,0,1139,1313,982.33,3990,11.12,810,85.45,0.79,48,-173,2017-03-05T08:16:18.527Z
2203,1100,621,0,1137,1311,982.22,3990,11.03,810,85.47,0.79,56,-178,2017-03-05T08:04:07.517Z
2203,1100,592,0,1136,1292,982.28,3990,11,810,85.39,0.79,56,-172,2017-03-05T07:58:02.672Z
2211,1001100,299,0,1135,1278,982.34,3994,10.94,810,85.36,0.79,63,-177,2017-03-05T07:51:58.945Z
2203,1100,280,0,1132,1272,982.37,3994,10.9,810,85.34,0.79,55,-177,2017-03-05T07:33:47.283Z
2203,1100,207,0,1131,1279,982.39,3994,10.9,710,85.34,0.79,47,-185,2017-03-05T07:27:41.774Z
2203,1100,128,0,1128,1274,982.47,3990,10.88,710,85.23,0.79,60,-173,2017-03-05T07:09:32.774Z
2200,11100,66,0,1126,1267,982.57,3994,10.88,810,85.14,0.79,56,-177,2017-03-05T06:57:20.054Z
2200,1100,41,0,1125,1264,982.84,3994,10.89,810,85.12,0.79,56,-178,2017-03-05T06:51:21.340Z
2203,1100,7,0,1122,1255,983.06,3994,10.93,910,84.97,0.79,47,-200,2017-03-05T06:33:06.659Z
2206,1100,3,0,1121,1267,983.28,3994,10.94,810,84.92,0.79,51,-192,2017-03-05T06:26:56.812Z
2203,1100,0,0,1120,1248,983.36,3994,10.99,810,84.85,0.79,41,-189,2017-03-05T06:20:53.251Z
2200,1100,0,0,1119,1251,983.34,3994,10.99,810,84.78,0.79,46,-199,2017-03-05T06:14:54.490Z
2197,1100,0,0,1118,1278,983.35,3994,11,810,84.72,0.79,52,-191,2017-03-05T06:08:45.144Z
2197,1100,0,0,1117,1256,983.44,3994,11,910,84.63,0.79,44,-193,2017-03-05T06:02:47.756Z
2197,1100,0,0,1116,1275,983.52,3994,11.02,810,84.63,0.79,56,-189,2017-03-05T05:56:34.965Z
2200,1100,0,0,1115,1260,983.5,3994,11.04,810,84.59,0.79,52,-175,2017-03-05T05:50:39.128Z
2203,1100,0,0,1114,1265,983.63,3994,11.06,810,84.54,0.79,60,-177,2017-03-05T05:44:29.031Z
2203,1100,0,0,1113,1257,983.72,3994,11.08,810,84.5,0.79,48,-193,2017-03-05T05:38:24.169Z
2197,1100,0,0,1112,1270,983.71,3994,11.1,810,84.46,0.79,63,-180,2017-03-05T05:32:15.475Z
2200,1100,0,0,1111,1272,983.64,3994,11.11,810,84.41,0.79,56,-191,2017-03-05T05:26:12.109Z
2197,1100,0,0,1110,1267,983.64,3994,11.12,710,84.34,0.79,59,-183,2017-03-05T05:20:13.482Z
2200,1100,0,0,1109,1265,983.61,3994,11.15,810,84.3,0.79,70,-184,2017-03-05T05:14:02.076Z
2200,1100,0,0,1108,1279,983.66,3994,11.17,810,84.25,0.79,48,-189,2017-03-05T05:07:58.737Z
2197,1100,0,0,1105,1272,983.8,3994,11.21,810,84.1,0.79,52,-193,2017-03-05T04:49:45.115Z
2194,1100,0,0,1104,1267,983.75,3994,11.22,810,84.05,0.79,51,-196,2017-03-05T04:43:41.597Z
2197,1100,0,0,1103,1267,983.86,3994,11.23,710,84.05,0.79,67,-175,2017-03-05T04:37:37.487Z
2197,1100,0,0,1101,1276,983.69,3999,11.28,810,83.98,0.79,51,-188,2017-03-05T04:25:28.035Z
2197,1100,0,0,1100,1264,983.75,3994,11.28,810,83.97,0.79,62,-180,2017-03-05T04:19:23.700Z
2197,1100,0,0,1099,1267,983.78,3999,11.3,810,83.95,0.79,52,-180,2017-03-05T04:13:19.379Z
2197,1100,0,0,1098,1272,983.77,3994,11.31,810,83.95,0.79,70,-178,2017-03-05T04:07:22.997Z
2200,1100,0,0,1097,1270,983.84,3999,11.32,810,83.92,0.79,63,-181,2017-03-05T04:01:13.239Z
2200,1100,0,0,1095,1267,983.8,3999,11.35,810,83.92,0.79,46,-190,2017-03-05T03:49:02.370Z
2197,1100,0,0,1094,1256,983.79,3999,11.35,810,83.95,0.79,60,-177,2017-03-05T03:43:01.120Z
2197,1100,0,0,1093,1270,983.8,3999,11.35,810,83.97,0.79,48,-193,2017-03-05T03:36:57.376Z
2200,1100,0,0,1091,1275,983.69,3994,11.36,710,84.01,0.79,48,-194,2017-03-05T03:25:01.147Z
2197,1100,0,0,1090,1270,983.73,3999,11.37,810,84.01,0.79,65,-184,2017-03-05T03:18:41.938Z
2203,1100,0,0,1089,1265,983.66,3999,11.38,810,84.05,0.79,55,-177,2017-03-05T03:12:41.654Z
2206,1100,0,0,1088,1272,983.76,3999,11.37,810,84.1,0.79,63,-177,2017-03-05T03:06:44.895Z
2200,1100,0,0,1087,1273,983.79,3999,11.38,810,84.12,0.79,63,-184,2017-03-05T03:00:36.108Z
2203,1100,0,0,1086,1276,983.77,3999,11.38,810,84.14,0.79,68,-185,2017-03-05T02:54:25.256Z
2203,1100,0,0,1085,1262,983.71,3999,11.38,810,84.14,0.79,57,-178,2017-03-05T02:48:22.111Z
2206,1100,0,0,1084,1264,983.74,3999,11.39,810,84.17,0.79,63,-177,2017-03-05T02:42:18.236Z
2200,1100,0,0,1082,1265,983.68,3999,11.4,810,84.24,0.79,44,-185,2017-03-05T02:30:10.641Z
2206,1100,0,0,1081,1263,983.69,3994,11.4,810,84.24,0.79,63,-178,2017-03-05T02:24:05.714Z
2200,1100,0,0,1079,1278,983.61,3999,11.41,810,84.27,0.79,52,-193,2017-03-05T02:11:59.079Z
2208,1100,0,0,1078,1262,983.59,3999,11.41,810,84.3,0.79,63,-178,2017-03-05T02:05:53.416Z
2208,1100,0,0,1077,1276,983.57,3999,11.41,810,84.32,0.79,67,-183,2017-03-05T02:00:01.318Z
2200,1100,0,0,1076,1254,983.55,3999,11.41,810,84.34,0.79,41,-196,2017-03-05T01:53:56.869Z
2206,1100,0,0,1071,1270,983.33,3999,11.45,810,84.41,0.79,63,-177,2017-03-05T01:23:28.045Z
2206,1100,0,0,1070,1263,983.38,3999,11.45,810,84.41,0.79,60,-177,2017-03-05T01:17:24.357Z
2208,1100,0,0,1069,1270,983.35,3999,11.45,810,84.43,0.79,59,-178,2017-03-05T01:11:16.589Z
2211,1100,0,0,1068,1271,983.32,3999,11.46,810,84.43,0.79,57,-181,2017-03-05T01:05:14.392Z
2203,1100,0,0,1067,1272,983.33,3999,11.47,810,84.41,0.79,60,-176,2017-03-05T00:59:16.531Z
2203,1100,0,0,1066,1264,983.29,3999,11.48,810,84.41,0.79,63,-177,2017-03-05T00:53:04.281Z
2203,1100,0,0,1065,1267,983.4,3999,11.49,810,84.37,0.79,51,-196,2017-03-05T00:47:00.084Z
2200,1100,0,0,1062,1264,983.32,3999,11.51,810,84.3,0.79,54,-192,2017-03-05T00:28:49.234Z
2206,1100,0,0,1061,1256,983.26,3999,11.51,810,84.3,0.79,52,-191,2017-03-05T00:22:44.499Z
2208,1100,0,0,1060,1262,983.21,3999,11.51,810,84.3,0.79,47,-188,2017-03-05T00:16:42.548Z
2208,1100,0,0,1058,1265,983.3,3999,11.53,810,84.3,0.79,49,-189,2017-03-05T00:04:42.307Z
2208,1100,0,0,1057,1262,983.38,3999,11.53,810,84.32,0.79,60,-183,2017-03-04T23:58:39.585Z
2203,1100,0,0,1056,1272,983.34,3999,11.55,810,84.27,0.79,56,-178,2017-03-04T23:52:33.637Z
2203,1100,0,0,1055,1264,983.15,3999,11.55,810,84.27,0.79,47,-186,2017-03-04T23:46:24.079Z
2203,1100,0,0,1054,1275,983.07,3999,11.56,810,84.3,0.79,51,-193,2017-03-04T23:40:24.326Z
2208,1100,0,0,1053,1270,983.16,3999,11.56,810,84.24,0.79,64,-178,2017-03-04T23:34:20.052Z
2203,1100,0,0,1052,1259,983.21,4003,11.58,810,84.27,0.79,44,-193,2017-03-04T23:28:14.228Z
2211,1100,0,0,1051,1272,983.12,4003,11.58,810,84.27,0.79,62,-177,2017-03-04T23:22:13.936Z
2203,1100,0,0,1049,1273,982.99,3999,11.6,810,84.32,0.79,51,-192,2017-03-04T23:09:59.508Z
2206,1100,0,0,1048,1263,983.08,3999,11.6,710,84.32,0.79,48,-189,2017-03-04T23:04:04.913Z
2208,1100,0,0,1047,1248,982.98,3999,11.61,810,84.34,0.79,44,-196,2017-03-04T22:57:52.970Z
2208,1100,0,0,1046,1268,982.96,3999,11.62,710,84.37,0.79,48,-192,2017-03-04T22:51:47.457Z
2206,1100,0,0,1045,1270,982.92,3999,11.63,810,84.37,0.79,47,-192,2017-03-04T22:45:43.290Z
2208,1100,0,0,1044,1267,982.87,3999,11.64,810,84.34,0.79,63,-178,2017-03-04T22:39:44.623Z
2214,1100,0,0,1043,1265,982.92,4003,11.65,810,84.37,0.79,60,-178,2017-03-04T22:33:43.088Z
2211,1100,0,0,1041,1268,982.71,4003,11.68,810,84.37,0.79,48,-190,2017-03-04T22:21:37.695Z
2211,1100,0,0,1040,1260,982.63,4003,11.7,810,84.37,0.79,51,-188,2017-03-04T22:15:25.306Z
2214,1001100,0,0,1039,1267,982.62,4003,11.7,810,84.37,0.79,67,-184,2017-03-04T22:09:21.033Z
2203,1100,0,0,1038,1276,982.53,3999,11.71,810,84.34,0.79,55,-193,2017-03-04T22:03:24.291Z
2203,1100,0,0,1035,1268,982.39,4003,11.74,810,84.3,0.79,55,-193,2017-03-04T21:45:09.102Z
2208,1100,0,0,1034,1257,982.33,4003,11.77,810,84.27,0.79,47,-194,2017-03-04T21:39:05.167Z
